# Coordinate of the center of mass
# Time [s] | COM_x | COM_y | COM_z
3.140000e+01	-1.367147e-07	4.625014e-09	-5.128115e-09
3.150000e+01	-1.363769e-07	4.668112e-09	-5.142644e-09
3.160000e+01	-1.360396e-07	4.711347e-09	-5.157184e-09
3.170000e+01	-1.357029e-07	4.754730e-09	-5.171712e-09
3.180000e+01	-1.353668e-07	4.798258e-09	-5.186251e-09
3.190000e+01	-1.350313e-07	4.841919e-09	-5.200784e-09
3.200000e+01	-1.346963e-07	4.885723e-09	-5.215329e-09
3.210000e+01	-1.343620e-07	4.929662e-09	-5.229867e-09
3.220000e+01	-1.340282e-07	4.973731e-09	-5.244414e-09
3.230000e+01	-1.336950e-07	5.017912e-09	-5.258943e-09
3.240000e+01	-1.333624e-07	5.062250e-09	-5.273494e-09
3.250000e+01	-1.330304e-07	5.106618e-09	-5.288020e-09
3.260000e+01	-1.326991e-07	5.150543e-09	-5.302574e-09
3.270000e+01	-1.323685e-07	5.194640e-09	-5.317128e-09
3.280000e+01	-1.320385e-07	5.238997e-09	-5.331673e-09
3.290000e+01	-1.317091e-07	5.284163e-09	-5.346217e-09
3.300000e+01	-1.313804e-07	5.329515e-09	-5.360783e-09
3.310000e+01	-1.310523e-07	5.374975e-09	-5.375346e-09
3.320000e+01	-1.307248e-07	5.420553e-09	-5.389921e-09
3.330000e+01	-1.303980e-07	5.466238e-09	-5.404490e-09
3.340000e+01	-1.300718e-07	5.512024e-09	-5.419069e-09
3.350000e+01	-1.297463e-07	5.557920e-09	-5.433646e-09
3.360000e+01	-1.294214e-07	5.603914e-09	-5.448232e-09
3.370000e+01	-1.290972e-07	5.650001e-09	-5.462817e-09
3.380000e+01	-1.287737e-07	5.696193e-09	-5.477413e-09
3.390000e+01	-1.284508e-07	5.742489e-09	-5.492010e-09
3.400000e+01	-1.281287e-07	5.788866e-09	-5.506612e-09
3.410000e+01	-1.278072e-07	5.835280e-09	-5.521216e-09
3.420000e+01	-1.274864e-07	5.881787e-09	-5.535823e-09
3.430000e+01	-1.271663e-07	5.928365e-09	-5.550437e-09
3.440000e+01	-1.268469e-07	5.975033e-09	-5.565060e-09
3.450000e+01	-1.265282e-07	6.021790e-09	-5.579684e-09
3.460000e+01	-1.262103e-07	6.068613e-09	-5.594314e-09
